date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:20:30	72112/72112	---M--	200	added ('OK')	font/woff2	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-brands-400.woff2	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:32	84564/84564	---M--	200	added ('OK')	font/woff	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-brands-400.woff	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:33	125016/125016	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-brands-400.ttf	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:35	659876/659876	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-brands-400.svg	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:35	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400.eot	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:37	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400d41d.eot	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:38	13592/13592	---M--	200	added ('OK')	font/woff2	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400.woff2	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:39	16812/16812	---M--	200	added ('OK')	font/woff	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400.woff	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:40	34092/34092	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400.ttf	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:42	144343/144343	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-regular-400.svg	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:43	186512/186512	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900.eot	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:45	186512/186512	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900d41d.eot	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:46	74348/74348	---M--	200	added ('OK')	font/woff2	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900.woff2	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:47	96244/96244	---M--	200	added ('OK')	font/woff	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900.woff	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:48	186228/186228	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900.ttf	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:50	249975/249975	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Dec%202019%2011:18:46%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/banner_bg.png	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/banner_bg.png	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/style.css)
11:20:50	816038/816038	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Feb%202019%2010:55:06%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/webfonts/fa-solid-900.svg	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/all.min.css)
11:20:51	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Sep%202025%2005:50:49%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/mCSB_buttons.png	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/mCSB_buttons.48.delayed	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/css/scrollbar.css)
11:20:53	23999/23999	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202019%2010:16:46%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/port_singleblog01.jpg	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/port_singleblog01.jpg	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/blog.html)
11:20:54	15998/15998	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Aug%202019%2011:41:30%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/singleblog_user01.png	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/singleblog_user01.png	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/blog.html)
11:20:55	15972/15972	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Aug%202019%2011:42:26%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/singleblog_user02.png	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/singleblog_user02.png	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/blog.html)
11:20:56	14641/14641	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Aug%202019%2011:43:34%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/singleblog_user03.png	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/singleblog_user03.png	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/blog.html)
11:20:57	9276/9276	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2011:50:34%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta01.jpg	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta01.jpg	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/blog.html)
11:20:59	13192/13192	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2011:50:46%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta02.jpg	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta02.jpg	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/blog.html)
11:21:00	9165/9165	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2011:50:54%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta03.jpg	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta03.jpg	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/blog.html)
11:21:01	8625/8625	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2011:51:04%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta04.jpg	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta04.jpg	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/blog.html)
11:21:02	8915/8915	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2011:51:12%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta05.jpg	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta05.jpg	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/blog.html)
11:21:03	11180/11180	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2011:51:26%20GMT	https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta06.jpg	C:/My%20Web%20Sites/https___kamleshyadav.com_html_portfolio_html_bootstrap5_color_version_index.html/kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/assets/images/blog_insta06.jpg	(from https://kamleshyadav.com/html/portfolio/html/bootstrap5/color_version/blog.html)
